娑,210
鼓,59458
尕,303
憬,1880
谵,3
扁,4330
摅,1
凌,44584
雎,141
穑,34
寐,843
飒,534
拖,27219
滞,15796
剡,64
饧,8
竦,6
臬,102
诰,77
筻,35
哺,3477
廾,2
搀,1447
莅,1232
栈,3631
咋,5737
鞍,3137
瘌,2
墓,31351
稔,393
东,631953
疡,1180
吠,291
判,168942
芯,10108
鲻,1
徽,46940
社,833331
艄,28
滇,2035
陌,17158
归,69188
违,234521
腮,698
深,466128
轲,1015
毵,2
镶,1678
燹,8
幼,53954
考,356676
殊,43792
肘,2230
氛,32220
躜,4
樟,2856
钠,2465
瀣,101
垢,1136
宪,23857
贱,1459
鄹,16
炸,52985
尻,127
捅,3680
跆,772
诊,92179
野,62768
嫔,317
旖,790
佝,192
啡,11788
遣,10412
矢,2770
鹧,30
篪,2113
扯,6989
郸,2112
类,314760
黼,4
穿,66686
攀,15204
喋,261
隍,558
鲑,116
妓,521
笔,64259
唠,1099
渲,1789
琶,2103
砾,667
珏,1031
偎,329
魔,13491
胙,52
潜,51903
铡,78
忧,32933
票,216273
泱,449
蹲,5622
烹,4680
典,92301
绽,4917
彼,16012
顾,90132
暂,43773
沆,82
锋,43559
炎,26946
少,435541
朗,78036
膘,252
洛,35427
辜,4931
馨,10384
媪,5
谱,15466
殴,12706
鸽,2933
羼,1
摁,913
桉,317
癍,4
郎,12971
蝗,160
赛,301073
拚,37
九,64363
酣,1247
剥,6334
敫,3
仲,29843
说,923118
勺,1821
昀,694
怄,80
馕,198
研,429345
脚,48920
涝,13563
锢,449
箩,330
肯,50723
洲,158073
钷,3
眶,1759
麻,38603
但,27712
詈,10
华,543622
托,109155
距,59850
汜,5
旭,15294
买,205518
靶,2454
阋,10
透,93454
玎,42
弑,253
夕,20667
芘,93
簧,1141
骨,61991
妪,179
撬,4123
犸,244
帻,7
粼,986
歉,18175
觊,281
哌,103
网,952177
著,59380
坡,49477
痢,159
入,916323
翦,62
孩,276368
蓬,10427
息,449757
裴,1876
瑷,34
出,2077127
蚁,4976
最,669257
誉,45020
型,373993
钍,8
宓,104
蘖,35
鸦,3707
螫,15
戮,430
讳,5559
氲,284
岽,130
淇,2567
镌,629
齐,98651
篓,556
饔,1
浜,555
口,528000
煤,40349
巧,24179
艮,187
佰,1008
棵,7336
陶,20790
卸,8457
驾,125035
范,337346
撂,704
溆,765
名,771683
帑,68
鬓,402
粒,10949
堕,1433
莘,1074
椟,33
鞠,2634
紧,166354
度,984978
踱,218
榴,2651
唷,13
晁,183
忐,765
硕,18379
委,913058
惚,707
襟,1806
瓢,855
健,224697
绦,67
述,107153
要,1871964
栀,214
辅,32183
序,130776
堠,11
吨,23364
被,698955
躯,1699
洮,699
挲,83
骷,92
邻,32240
缺,94521
甾,50
血,115793
蹄,3274
拇,2653
磋,5596
经,1366946
遐,863
卒,2061
陔,15
菝,1
闩,31
饶,6241
调,661287
殂,1
樗,4
貘,30
芜,2786
星,175789
颠,8791
客,455277
钨,219
檬,2002
脱,104232
暴,109784
嘿,451
诂,59
仄,383
臆,703
敉,13
蟊,72
嫌,141267
囔,159
桫,64
胰,2012
蛴,3
穷,15152
袁,12534
躅,79
邑,4305
焐,63
蠖,4
沙,201644
碡,11
纥,16
逦,63
璩,37
阪,1703
氮,3335
蕈,14
秋,53701
屎,936
酐,79
祠,4574
黥,1
铩,96
色,369965
顶,66527
锓,1
犒,302
亚,245629
莜,243
期,784509
伯,36312
耱,3
嬷,309
桁,217
俄,65113
胆,17082
蛊,540
富,158898
鳎,1
埔,12954
滚,15865
擞,501
烦,18783
楫,393
诬,1178
筷,2098
壶,4607
建,1328906
睿,9112
超,289304
馍,1800
砌,2040
嚓,331
丘,7487
蜞,46
管,827890
娠,2727
尤,20954
瞩,7488
冽,550
钿,192
立,631182
这,907418
湘,59426
僧,3244
韩,91729
槭,84
轮,106114
幸,63040
概,40415
复,252810
美,567204
栗,2877
戛,1111
肜,1
骠,16
鲤,1436
厦,23854
茱,220
鼹,143
纸,52323
刻,113374
炼,24328
观,306885
浅,10077
杉,8363
勐,817
哔,105
街,162379
毖,512
余,124407
柞,485
鹣,36
坩,20
痪,3656
修,183068
硷,39
侃,4735
貅,96
洄,197
月,298676
宋,22899
颍,362
垓,53
钕,8
优,347901
谚,915
悝,6
粥,4570
崤,16
在,3414871
讫,181
螳,138
庹,106
瘾,6327
资,1012313
蝈,481
镔,50
潘,14002
胝,34
髡,11
筠,788
雩,24
睨,55
拱,3028
驶,111229
烽,1121
兼,42912
堍,14
刑,127305
霓,653
炒,18231
吕,10094
辘,375
挛,740
膜,17155
缣,4
咪,2966
舱,11222
掰,1236
夷,5758
鸹,10
羸,146
医,553479
唿,1
裂,24059
蓊,33
黎,28584
瑕,2345
嗔,100
乙,7890
荛,2
履,57157
噩,1750
浯,86
菰,11
杳,400
祷,1177
畿,656
图,200156
趁,7028
琐,5052
枝,16098
脞,2
鼢,12
锦,29143
倨,37
妹,32926
钻,14712
笺,290
鹌,109
奎,4918
仗,12076
旱,13814
矽,86
噼,301
酾,3
蠃,3
唑,379
瞒,6043
匕,733
渗,9068
搛,3
蚜,44
戟,537
鲠,83
砣,173
骤,8701
撰,7165
茵,2914
帷,7737
吻,6169
刿,6
流,488643
迂,456
菊,7988
哐,103
淖,680
葛,8502
艟,3
孥,1
陧,1
痦,2
蓰,1
恳,3724
苴,64
寺,21543
肉,63855
愈,16770
宏,48243
谖,7
暝,22
鸢,273
窥,2560
亭,14233
讯,377267
膳,3125
赀,9
腈,40
镐,994
俗,36752
裙,4633
杜,31117
姣,1457
煨,148
佬,3235
衮,45
奸,8371
驺,2
坼,15
蜇,873
把,298570
碎,17373
向,629762
挟,2133
咦,38
努,63992
萱,1610
新,1907182
舵,1549
掴,906
匿,5828
汁,9423
忌,5888
风,481184
雒,237
叔,15147
泖,24
荟,2900
屡,13099
绢,469
瓦,31399
辁,1
莉,17361
戈,8566
庋,6
簌,157
鞑,72
瘐,2
劓,3
褚,883
羡,3913
堤,17330
玩,74568
刨,1070
身,452199
芳,31090
鲷,71
缶,16
容,258326
示,789714
喽,431
猾,657
衄,7
绋,1
限,301481
诙,578
橘,4967
嫣,1394
哧,199
柱,26784
蕲,560
懵,1526
饺,3514
呼,67641
企,668735
涂,13458
蒜,4951
稣,196
颤,2568
垦,3353
丫,1429
购,262459
蜱,247
悴,457
嘻,1357
什,163358
蟆,248
捉,6906
臊,302
睑,283
彡,1
奥,112818
湫,138
蛰,705
扳,1768
胴,48
登,138513
铼,106
灿,8206
躁,5356
袅,615
挈,88
律,334388
鲍,2899
邕,167
舞,75253
纡,18
张,282917
碥,19
夤,1
辫,645
莳,21
砺,3195
咽,5023
襄,5083
蓝,54541
竹,30479
顺,103257
啼,1137
丁,25344
沂,4298
鼋,60
洗,49261
望,263079
薜,8
感,336782
龠,5
岢,10
伫,344
谭,9798
枰,51
耵,15
箸,46
圻,80
疼,16552
儿,361394
桅,473
蛆,187
扉,937
籍,73475
铒,7
棚,21829
幡,332
镧,9
剩,31301
跬,193
致,249562
絷,2
延,93930
闼,34
勾,6725
鞅,189
戌,176
辕,1274
渔,31156
疙,772
箝,2
娜,24554
枥,108
涩,2619
鲳,70
徵,231
芷,1401
机,1279418
派,148239
附,90752
惋,1134
泓,1352
蟥,32
晤,7363
汨,1678
班,204210
年,1863099
毽,280
耋,503
羊,38720
谓,43492
殒,324
骜,380
肠,14805
蚤,422
侪,56
犬,11783
碰,23020
蔹,1
撸,293
丿,2
捍,3300
诒,76
仔,16755
孝,17341
董,53394
火,225951
癯,15
米,196768
湿,30803
喃,890
隅,1842
眄,4
宇,43714
芍,287
椐,15
演,233679
逖,28
阚,317
窝,14845
舢,78
沩,301
踪,38860
劭,375
琮,296
庵,1006
获,345168
剂,28591
篇,34803
懋,926
柏,13161
受,602375
铙,57
胡,40815
狭,5095
绵,16440
虺,18
锃,117
尉,1116
丕,827
猗,209
缟,5
欧,107261
鸵,351
净,50604
才,324886
桑,16123
呙,44
拢,4221
哮,1722
捷,46609
诼,4
龉,84
亓,81
气,465881
嘘,2119
锚,1765
斥,9643
謦,3
丨,1065
贪,23804
钯,26
漾,1381
鹈,151
嵊,280
职,391958
滓,114
菡,454
迩,427
偬,13
篱,1815
饲,5903
蕺,6
槽,12853
轾,12
阃,4
萏,9
隘,1013
颜,23942
簟,8
别,386828
炬,3946
启,165802
畅,35059
哄,3502
角,130789
遗,95600
佩,14440
蛸,6
裼,2
俾,257
垃,42436
钅,10
甄,4085
妇,85355
缈,245
皙,297
夜,83809
抡,306
谪,103
岵,17
携,41623
趿,12
婆,31319
届,209779
腌,1452
族,151954
赔,63067
祜,211
苡,88
蓥,428
热,237440
公,1683040
孰,670
嵴,36
曹,16483
葺,459
刁,1407
鞘,533
笛,2786
咚,1126
庞,12581
莠,860
薤,37
辨,11688
逭,1
熬,6362
唯,35802
枸,1125
嗄,1
鳊,51
恍,1306
蛎,254
裒,2
汕,11090
酗,458
噙,143
绞,1708
蝣,50
乩,1
泪,15617
慷,3916
死,146290
庇,3276
融,305434
昌,63572
氐,23
熙,7874
倘,272
羝,1
帜,8286
斡,733
蜢,50
接,542954
账,72261
钫,28
垭,920
缲,2
宵,12637
收,516618
挺,22553
烃,617
坂,1443
织,324381
囗,38
菥,2
桨,1130
短,122941
噬,1404
酮,1706
婴,30594
唁,1025
逃,61319
包,258839
萋,106
憎,391
蠓,1
瘗,15
厚,49473
妞,1442
含,83215
霭,195
悸,1263
哀,7531
祉,6184
浑,5038
痖,5
彝,2747
柢,5
淦,487
牯,137
晷,35
胸,14551
徇,549
颉,360
蚍,4
炙,1840
报,1337757
谦,6486
岱,1642
媵,12
访,220968
栾,727
镀,2062
燃,44676
旋,16097
婊,132
蝌,140
描,22073
赐,1918
乒,6138
黝,539
察,290729
若,37402
遮,8185
葶,11
惹,4687
艺,202400
佼,2593
衾,9
吁,23714
皂,1816
茏,324
褓,197
咖,16254
增,557448
愣,957
瞬,10683
箴,661
踽,65
瑁,85
胎,28551
轧,1648
韬,2836
僮,11
杷,897
瘀,593
醅,23
搌,5
辑,126533
渐,61682
霖,4961
刘,108126
尜,14
褪,1215
邯,1043
献,110395
款,286183
陀,3010
狃,6
遄,7
衔,21205
哗,2541
廛,4
恤,1566
诩,438
翱,606
蝶,5398
腺,9277
嬉,1716
禊,80
掎,2
休,95143
鲜,117158
砟,125
实,1452170
肤,20723
氧,19194
侦,50624
锭,562
纰,262
碴,301
茹,2175
主,1187609
贽,120
沼,1641
睁,2762
煅,58
等,1361735
鹛,26
嵝,23
既,40917
癫,1345
铬,660
灯,60972
叮,5231
已,639778
笈,711
阖,485
通,1042901
粝,60
檩,33
咭,57
醯,1
薷,257
昶,944
樾,204
魈,10
毓,1152
鳝,626
杠,12988
胥,535
啬,401
绱,11
彰,21530
奴,3240
泽,37997
嘁,6
娉,151
脏,23719
丑,8302
缛,254
挣,10619
洧,17
亦,17930
讨,84070
疬,8
鸱,11
羰,4
船,79946
掸,204
铂,886
凄,882
苎,44
俐,1337
桕,43
镗,54
盖,103969
竞,121613
荣,93792
擢,124
赧,38
滦,480
睫,2029
敷,3427
菸,2
馁,413
砀,182
龅,24
亏,18064
膑,60
昔,3576
尘,18821
锞,31
两,559765
斩,5660
钳,1318
放,462619
鹄,295
兆,8951
棋,18825
坊,23359
滏,29
虔,725
囟,6
桠,237
迥,1010
藩,2137
淹,7028
揽,12634
蕾,9926
唉,119
踏,20308
涎,538
排,275101
稗,36
妖,3260
瀛,1104
瘟,497
鄱,846
皴,46
费,605617
沸,4057
押,31289
祁,3695
罅,39
哈,43553
跎,115
慑,9298
遛,1078
陟,151
痞,249
佥,23
懦,403
硫,5177
差,101906
史,184370
恻,128
俺,528
颁,24902
缄,353
钉,7113
侏,324
蚕,2202
朔,1818
溥,266
伤,182075
耦,367
撩,1159
讷,426
膻,127
渺,1412
腐,83395
鳙,14
凛,920
域,354329
楠,8576
竭,6790
孬,82
兰,120013
拽,3555
帅,19463
吉,58422
蔓,7443
抒,2035
庚,5689
真,251774
薨,9
夫,128020
箬,136
弯,13007
唳,90
阵,62547
涸,528
掼,52
髂,77
苒,268
晕,8504
屙,4
绚,2197
瓞,11
赣,5122
荧,2949
惦,888
跸,25
板,141949
稀,13703
栌,44
成,1761691
搔,212
帘,3628
倜,95
霞,22085
殡,8973
缮,4658
隳,9
喵,1357
袷,1
蒿,1448
练,89942
奂,775
陈,123654
啊,22831
行,2406303
低,260706
哟,1100
诡,1185
代,634027
汤,23308
晨,89116
秭,326
塬,1160
酲,2
蝾,12
圉,3
谏,493
澎,3328
砗,62
渣,9923
性,784524
蚨,33
犰,6
锵,1694
悼,5299
峄,109
迎,99893
敕,100
忮,2
桷,395
胼,33
骁,1779
鲅,113
眈,482
袍,4696
芑,2
弘,15893
炝,32
蠢,1753
沥,5534
励,114434
显,291921
毋,1128
告,469973
乎,76805
荐,38646
染,125144
姗,2277
罘,92
叛,3027
郝,3611
煜,2740
嗟,70
俣,97
蛩,2
杨,78079
狱,21036
印,112275
滹,90
豺,43
虾,11227
威,94953
嘉,50755
蜓,542
悒,3
猛,20060
岚,3622
生,2228890
愧,5490
螨,526
现,1398140
圳,232071
疴,567
踹,1784
耽,3649
铊,97
軎,5
扑,13419
竖,3611
镟,17
腧,5
拦,15183
间,851494
楷,3421
迸,1850
捻,165
臼,716
境,381691
醉,15271
辍,2232
渌,198
搐,796
鄞,446
涡,2804
憩,1130
鲫,591
徭,32
喱,460
邳,664
欺,13780
商,745713
半,176937
癜,415
募,27701
池,40018
该,301699
恨,7162
饮,66675
痱,221
赶,76370
柽,34
腾,26656
疆,41995
谋,54047
伍,66498
题,1510961
琛,1863
定,1146027
障,204385
昧,2438
纬,5412
锱,50
犴,4
筅,29
鏊,27
潍,1225
觎,311
救,221914
蟒,1191
捕,52758
鹗,81
坝,20704
衣,72281
旦,44115
揪,2183
铰,140
裸,8221
承,205975
鲁,75790
妃,3970
骅,942
笄,123
圜,102
逞,1260
没,472410
踢,6085
萦,720
航,218011
庭,215859
咱,2932
秃,854
幂,832
魄,3885
呆,8521
淋,7813
削,7030
每,242385
荔,7666
志,249843
飙,5886
叟,166
浠,353
此,506177
慨,10504
续,422396
彬,11522
陲,472
却,105036
棹,29
封,55743
纂,1316
娅,4019
震,86586
犊,502
不,2638665
脓,1180
缗,13
岖,708
媚,2941
亢,1315
认,459140
膨,2797
鸭,8663
疰,2
蠹,224
籁,1089
寄,23832
铆,429
湍,797
裎,3
糖,25228
镛,200
滢,523
擦,13096
壮,30531
闰,395
煳,87
馅,2711
事,1123100
怔,139
娘,25644
疝,966
澡,5460
财,205790
掩,10558
笮,9
甲,35037
况,351506
漶,16
肿,19335
滋,17956
豌,429
虐,7095
拓,44635
联,654638
四,281435
瑜,8265
觥,72
桤,8
菩,919
镲,14
轶,1189
毹,2
弁,15
熊,29528
骘,25
钜,1134
袤,867
芨,70
蔽,7180
撼,6877
释,75193
浍,9
诎,4
村,535632
慕,10199
孙,49656
陛,155
珞,1136
寮,1191
嗲,317
郴,5136
蓼,75
恿,432
缀,1927
它,66025
颅,2605
喇,2828
例,206682
洌,46
朐,159
传,480305
谢,61578
岭,29711
戾,721
层,243081
症,61870
赌,15568
腔,22076
筘,5
铝,6772
畜,8432
嵬,292
驮,262
盱,473
兴,189247
蹶,147
艾,16701
币,98400
鬃,157
皆,9164
炊,1015
檎,3
撒,10086
庖,324
墚,4
办,672618
欣,35147
莨,104
夯,5066
阱,5776
瞰,1649
逵,455
落,343881
於,340
繁,50695
硅,5196
集,470839
又,176723
郊,12419
恕,950
靛,136
狞,160
乡,246346
波,100803
曦,3941
祯,868
哲,18971
海,693168
件,587506
诸,27871
